r,g,b,c_c,c_m,c_y,c_k,c_w,pred_r,pred_g,pred_b,pred_d
0.0,0.4,0.3,0.97230133816,8.39195088691e-16,0.015521277361,0.0121773844794,2.74000600793e-17,0.00167289845641,0.407171561977,0.300534980234,2.05312434911
0.0,0.4,0.4,0.983698590766,6.48746396262e-10,0.00406999178402,0.0122314167393,6.22701362322e-11,0.000569252191858,0.402438815073,0.400108292359,1.78811936388
0.0,0.4,0.5,0.965559968794,0.0231848670875,2.59404904269e-13,0.0112551641181,1.5442192672e-13,0.000519656580662,0.403937808979,0.498804295264,1.62128669622
0.0,0.4,0.6,0.887144218255,0.105447234201,1.81287946014e-13,0.00740854754397,3.39231320672e-16,0.0036746881761,0.433424475831,0.587773814552,1.34423689395
0.0,0.4,0.7,0.844598536808,0.150738519421,2.05114435913e-11,0.00466294372248,2.84580414783e-11,0.00616283312951,0.466285590935,0.672707746412,1.15006839475
0.0,0.4,0.8,0.818865380535,0.178640535987,3.20997088266e-20,0.00249408347709,2.48923992683e-14,0.00812611395291,0.501379002677,0.754848910398,0.998772677639
0.0,0.4,0.9,0.802121241763,0.197197992073,5.89815595889e-17,0.000680766163941,9.03788107947e-20,0.00969588928609,0.538020375347,0.834993013907,0.873537742689
0.0,0.4,1.0,0.797019386477,0.202980613423,3.53493593958e-34,7.22389272674e-11,2.74586388833e-11,0.00838326389583,0.553825822818,0.868044395699,0.826832988386
0.0,0.5,0.0,0.652592792976,2.20253192568e-13,0.340501948321,0.00690525870297,1.86574288119e-17,0.00887371664517,0.543948464475,0.230105932936,8.6826594632
0.0,0.5,0.1,0.674634811196,4.6620698076e-15,0.31788729559,0.00747789321365,4.96307822792e-26,0.00558039939636,0.525655160555,0.233734131202,8.24834166889
0.0,0.5,0.2,0.701086320557,1.75812710273e-15,0.29083762985,0.00807604959231,9.10548730198e-24,0.00172657560187,0.507383424986,0.237448554441,7.72381195529
0.0,0.5,0.3,0.898468652898,0.00406170918475,0.0720033162852,0.00834466772782,0.0171216539043,0.0,0.499999999699,0.300000004095,3.20043127178
0.0,0.5,0.4,0.920031768365,1.16748240074e-05,0.0238149070253,0.00929895295262,0.0468426968332,0.0,0.499999998449,0.400000002852,2.31059127339
0.0,0.5,0.5,0.930679587814,0.00025369096574,0.00763296240487,0.00925693236223,0.0521768264532,0.0,0.499999999922,0.500000000052,1.95575172625
0.0,0.5,0.6,0.942529577799,0.00352979255016,0.001143595712,0.00864259493431,0.0441544390043,0.0,0.499999839314,0.59999998991,1.72538618904
0.0,0.5,0.7,0.841274248418,0.141936019882,0.000370703628197,0.00393296129621,0.0124860667755,0.0,0.500000000001,0.699999999999,1.19388203949
0.0,0.5,0.8,0.811387438515,0.186973870376,6.99333342021e-11,0.00163869103861,2.24291669558e-14,0.00139346646176,0.518468416306,0.791561636123,0.93980565275
0.0,0.5,0.9,0.797515258184,0.202484741813,7.96073506079e-25,3.12696890131e-12,1.84186928299e-17,0.00343460467362,0.554233311107,0.868204962228,0.826962976336
0.0,0.5,1.0,0.797837333943,0.202162665086,2.44347841298e-39,2.29260482433e-24,9.71396945087e-10,0.000218100098509,0.554498189203,0.868309277518,0.827047417059
0.0,0.6,0.0,0.579456445631,1.66609803861e-10,0.416504983552,0.00403857064927,1.13017295451e-12,0.0065296110923,0.647449394589,0.208962418425,10.059059891
0.0,0.6,0.1,0.591980568665,5.19206508025e-14,0.403399041715,0.00462038962059,7.30156350209e-14,0.00366481107068,0.624585115744,0.214109036789,9.83002421238
0.0,0.6,0.2,0.605362003393,3.5142402628e-11,0.389468764083,0.0051692324866,2.32241587776e-12,0.000617433767708,0.6038396395,0.218583327479,9.58161383182
0.0,0.6,0.3,0.743914670418,0.00105041431735,0.183456133286,0.00593314650157,0.0656456354769,1.38361044799e-08,0.599999998456,0.300000047142,5.69264124215
0.0,0.6,0.4,0.813367459125,0.0650496663485,0.0445528679883,0.00416385181063,0.0728661547271,0.0,0.600000001145,0.39999999205,2.54157582185
0.0,0.6,0.5,0.861650280493,0.0017378718952,0.0204768218167,0.00627439650619,0.109860629289,0.0,0.599999992435,0.499999999687,2.29483228057
0.0,0.6,0.6,0.859954097077,0.0206437159561,0.00739197995042,0.00554179386929,0.106468413147,1.60823187878e-09,0.600000008925,0.599999998791,1.92470556836
0.0,0.6,0.7,0.834106662544,0.073524409729,0.00248375715286,0.00366276573697,0.0862224048369,0.0,0.599999985606,0.69999999949,1.59036896624
0.0,0.6,0.8,0.822148370758,0.100739695988,6.23197740672e-06,0.00256969335805,0.0745360079189,0.0,0.599999999943,0.799999999996,1.40418430875
0.0,0.6,0.9,0.855505438666,0.144494561334,7.01782254258e-16,2.8146851248e-18,7.24380637242e-13,0.0,0.604637862269,0.887330962811,0.842184583856
0.0,0.6,1.0,0.888359557352,0.111640437499,4.65173185623e-42,3.09557365028e-12,5.14519027301e-09,0.0,0.635711906228,0.898479081388,0.850825848633
0.0,0.7,0.0,0.541618364539,7.72171401407e-22,0.456836807306,0.00154482815528,1.17906565059e-30,0.00562523110332,0.75606814646,0.180214978174,10.7234437406
0.0,0.7,0.1,0.550489845826,4.15126934392e-20,0.447300105442,0.00221004873177,8.99560593121e-19,0.00274809855444,0.72521192668,0.189439574467,10.5709816566
0.0,0.7,0.2,0.562342874365,4.9420314983e-05,0.431944319471,0.0027844982365,0.00287888761273,1.34831826992e-08,0.70000009817,0.200000409439,10.3167084012
0.0,0.7,0.3,0.681620883754,0.00485705829506,0.217243223687,0.00300821064537,0.0932706236182,0.0,0.700000007744,0.299999951676,6.30695957003
0.0,0.7,0.4,0.811471955,0.000260850670171,0.0712783219657,0.00296536720239,0.114023505162,0.0,0.700000011213,0.400000001029,3.24673576369
0.0,0.7,0.5,0.895886441348,0.000372887237981,0.0197135297328,0.00244648948985,0.0815806521917,0.0,0.700000009526,0.499999956439,1.91058888559
0.0,0.7,0.6,0.825242064977,0.0095893323665,0.0133262722539,0.00281881487584,0.149023515527,0.0,0.699999999817,0.600000000009,2.04649699184
0.0,0.7,0.7,0.867470331517,0.00154975865482,0.00486031152868,0.00260714690263,0.123512451397,0.0,0.700000504705,0.699999046591,1.74228697426
0.0,0.7,0.8,0.806595922799,0.0668702680958,0.00217859465181,0.000888210250594,0.123467004203,0.0,0.700000000362,0.799999999808,1.5482395662
0.0,0.7,0.9,0.794026481987,0.0925630634978,0.00025070248689,1.14953909748e-06,0.113158602489,0.0,0.7,0.9,1.39774311525
0.0,0.7,1.0,0.971469144286,0.0285308557145,1.22838555692e-29,3.39170601538e-16,1.32137567896e-14,0.0,0.723073266849,0.927715480767,0.872743594294
0.0,0.8,0.0,0.525768322882,1.95772920167e-13,0.474231677088,2.93262593531e-11,4.94807056087e-13,0.00585941568903,0.83296593711,0.152667870986,10.9856481419
0.0,0.8,0.1,0.527956624158,1.39199033359e-09,0.471845358817,0.000198015633045,3.4842267007e-14,0.00193598976998,0.822601171711,0.157002176326,10.9492897625
0.0,0.8,0.2,0.554594443634,0.00200789276864,0.416019386813,0.000601530180854,0.0267767466036,0.0,0.800000005857,0.2000000595,10.015190636
0.0,0.8,0.3,0.711055880722,0.00305977814773,0.200406070671,0.000316941558795,0.0851613289003,0.0,0.800000000704,0.300000026104,5.77332171913
0.0,0.8,0.4,0.811501928553,0.00778944865387,0.0738878904606,4.07752380751e-05,0.106779957094,0.0,0.799999968646,0.39999999977,3.0812962032
0.0,0.8,0.5,0.726997331473,0.0282464394073,0.0465488729966,2.16854552695e-05,0.198185670668,0.0,0.799999999255,0.500000008535,2.79100168437
0.0,0.8,0.6,0.76221260958,5.31134653547e-05,0.0214869971789,0.000676767344946,0.215570512431,0.0,0.800000000518,0.599999997193,2.33236363138
0.0,0.8,0.7,0.845716402869,0.00527291624595,0.00792766538975,1.99732696502e-06,0.141081018168,0.0,0.799999999847,0.70000000003,1.70618212695
0.0,0.8,0.8,0.835526343529,0.00370721835224,0.00370956226328,3.62966105096e-05,0.157020579245,0.0,0.799998217907,0.799999919009,1.67011451842
0.0,0.8,0.9,0.747896084362,0.00622789780327,0.000609691378055,0.00037292380516,0.244893402652,0.0,0.800000000307,0.89999999979,1.9308368166
0.0,0.8,1.0,0.832422768992,2.77162894938e-08,5.23781758224e-16,2.37870572436e-11,0.167577203268,0.0,0.801386638013,0.942065086065,1.62113634176
0.0,0.9,0.0,0.525573637639,2.68187594483e-15,0.474426362359,2.67043932884e-25,1.62338675436e-12,0.00774030379248,0.833001354243,0.152588004112,10.9892690978
0.0,0.9,0.1,0.526012228866,4.39061793813e-10,0.473987770695,1.73461570303e-22,3.77910426305e-16,0.00350459896759,0.832921582849,0.152767868419,10.9811111364
0.0,0.9,0.2,0.551623881756,6.72539180331e-14,0.410059836157,2.62313214913e-17,0.0383162820863,0.00131867795683,0.833432364081,0.201010494677,9.9156686975
0.0,0.9,0.3,0.624236746347,6.70857595678e-15,0.238155126802,1.74156776273e-16,0.137608126851,0.00131579574215,0.835417508563,0.301459467604,6.71229505447
0.0,0.9,0.4,0.678127293913,2.08579103317e-19,0.116003616623,1.21704443664e-24,0.205869089464,0.00128152355203,0.837268835387,0.40070734394,4.36174725689
0.0,0.9,0.5,0.705593427753,6.19242934233e-24,0.0553455434273,5.3392182054e-33,0.23906102882,0.00130207252112,0.837357007324,0.499414725791,3.13501505658
0.0,0.9,0.6,0.719902380013,6.12855942894e-11,0.0260804069534,6.31366171217e-17,0.254017212972,0.00136954168954,0.835600130136,0.598402929591,2.52361372467
0.0,0.9,0.7,0.727507577071,1.35255214911e-15,0.0117899247745,3.44033244779e-18,0.260702498154,0.00144407440143,0.832744289425,0.697895943777,2.21915782935
0.0,0.9,0.8,0.730810733921,1.53851237269e-14,0.00480544889421,3.27539110475e-25,0.264383817185,0.00152207000589,0.829497435444,0.797609777486,2.0708320346
0.0,0.9,0.9,0.731722810453,1.64385402794e-09,0.0011162847349,8.31292456182e-13,0.267160903167,0.00162612073228,0.825922408035,0.897148260317,1.99505039847
0.0,0.9,1.0,0.73175103437,1.63595339127e-11,9.47057465131e-14,9.16167212962e-23,0.268248965613,0.00168779541041,0.824114762892,0.942369943124,1.97292162699
0.0,1.0,0.0,0.525379454686,2.39731127959e-21,0.474620545314,2.23440186548e-24,2.00023530076e-25,0.00961747332467,0.833036688644,0.152508300918,10.9928803015
0.0,1.0,0.1,0.525817613591,1.08288543234e-13,0.474182386409,2.12594627498e-17,2.90029786022e-16,0.00538338656493,0.832956973622,0.152688084317,10.9847313166
0.0,1.0,0.2,0.552439590226,1.60267696937e-15,0.407713397593,6.90902468848e-25,0.0398470121813,0.00330040122896,0.833495346466,0.202562303573,9.87530398678
0.0,1.0,0.3,0.625594547467,6.70272473284e-18,0.234654855507,8.09653762524e-31,0.139750597026,0.00335093520802,0.835509837782,0.303712893732,6.64336895279
0.0,1.0,0.4,0.678332371462,4.59208395457e-23,0.115116470641,6.74732133398e-27,0.206551157897,0.00332287108028,0.837322730668,0.40179933112,4.34478681058
0.0,1.0,0.5,0.705197467646,8.86883900834e-14,0.0557568303374,2.21564673707e-23,0.239045702016,0.00337800277825,0.837408505049,0.498511131196,3.14418751492
0.0,1.0,0.6,0.719421728802,7.39056596519e-23,0.0265951228866,4.84280211421e-30,0.253983148311,0.0034914367317,0.835705189691,0.59597176482,2.5352281007
0.0,1.0,0.7,0.727123008025,6.97179340091e-15,0.0121039123756,1.55216178648e-17,0.2607730796,0.00358685527429,0.832887338318,0.694788812213,2.22660696851
0.0,1.0,0.8,0.730525413264,1.72378397476e-15,0.00497499766891,2.77142898706e-19,0.264499589067,0.00367627201925,0.829657872167,0.794243409525,2.07513117677
0.0,1.0,0.9,0.731486503931,1.55177881149e-23,0.00122271411653,1.19677575151e-31,0.267290781952,0.00381124894281,0.826116041275,0.893350179012,1.99794658329
0.0,1.0,1.0,0.731520949137,2.02288485696e-13,4.98526336894e-15,1.46218944004e-17,0.268479050863,0.00390320743241,0.824163886713,0.942370130334,1.97369671975
0.1,0.0,0.0,5.01878141496e-07,4.4873478103e-12,0.0361865630889,0.963812935028,2.75267183156e-22,0.231262257278,0.234774563059,0.239177347547,65.6170311432
0.1,0.0,0.1,1.54243165935e-06,5.49632481042e-10,2.06094981626e-10,0.999998455511,1.30197006242e-09,0.231230514427,0.234744960529,0.239226403882,67.0964341212
0.1,0.0,0.2,3.96580013119e-14,5.82862647866e-05,1.76408550541e-05,0.99992407288,3.80853044789e-14,0.231230576562,0.234744975882,0.239226393233,67.0920041897
0.1,0.0,0.3,6.43365982221e-05,2.78824388941e-15,2.85768901061e-08,0.981617449759,0.0183181850659,0.232401986351,0.235402075016,0.245627374924,66.0202722712
0.1,0.0,0.4,0.940658422081,0.00104212577194,5.00609595263e-34,0.0502011214478,0.00809833069956,0.227227346155,0.257150061069,0.300355911696,4.26675515737
0.1,0.0,0.5,0.693451697054,0.288590790312,3.69258187549e-36,0.0160688740749,0.00188863855893,0.241518922328,0.283265080034,0.386195657744,1.88443058878
0.1,0.0,0.6,0.691962271479,0.296302169699,4.50004412895e-18,0.0110185088788,0.000717049943931,0.248149550509,0.312323256922,0.462925896143,1.53894481606
0.1,0.0,0.7,0.696122893378,0.296099151166,2.73180465444e-42,0.00777795519736,2.58260093832e-10,0.253970968798,0.344120392563,0.538929914804,1.31875620279
0.1,0.0,0.8,0.702280854493,0.292329653673,5.73540185983e-16,0.00538949183346,3.34581275112e-21,0.258625942668,0.378031528955,0.613615834117,1.1611990547
0.1,0.0,0.9,0.708463054987,0.288139102805,1.31885002223e-194,0.00339783253827,9.6697680576e-09,0.261889709586,0.414110472277,0.687992642448,1.03009116637
0.1,0.0,1.0,0.71414198312,0.284181570604,4.94065645841e-324,0.00167641151743,3.47588195597e-08,0.263956709076,0.451800679242,0.762050485857,0.916860493017
0.1,0.1,0.0,4.5348187212e-07,4.51106569305e-09,0.160945627905,0.839053914102,9.11359941146e-19,0.231393172092,0.234894036873,0.239015752471,60.3023655237
0.1,0.1,0.1,9.03419417655e-08,3.98192550132e-13,1.30837340541e-05,0.999986825881,4.25052412665e-11,0.231230525214,0.234744970223,0.239226383937,67.0959993383
0.1,0.1,0.2,2.17483755725e-10,5.27510525551e-18,4.72994909481e-05,0.999952666566,3.37251434507e-08,0.231230556461,0.234744998307,0.239226349252,67.0946183775
0.1,0.1,0.3,9.05582863733e-08,4.28146828215e-09,1.07820320417e-14,0.962673732268,0.0373261728924,0.233497638642,0.236242871458,0.251375493913,64.8915600893
0.1,0.1,0.4,0.967692015805,4.49147204255e-05,1.28690109442e-12,0.0282028545046,0.00406021496923,0.211501325198,0.277843477486,0.32863547625,2.78060710313
0.1,0.1,0.5,0.792435099788,0.192402040623,2.85969915595e-23,0.0143570102351,0.00080584935312,0.213751975471,0.310228632611,0.416475131675,1.78838587991
0.1,0.1,0.6,0.76785204304,0.222169765197,1.50955687246e-36,0.00994917291362,2.90188491392e-05,0.213105237347,0.343306737079,0.49564776212,1.48242980241
0.1,0.1,0.7,0.757913898483,0.235075154393,1.5688943892e-15,0.0070109471236,1.16488180062e-16,0.213250403523,0.377603546939,0.573138057587,1.28380331908
0.1,0.1,0.8,0.752656637143,0.242659636439,5.58270627713e-39,0.00468372641716,6.63528532838e-13,0.213455016565,0.413424651385,0.649751842771,1.12733958867
0.1,0.1,0.9,0.749907955021,0.247357390804,2.10349303062e-45,0.00273465417452,5.97900205859e-20,0.213329901108,0.450560413506,0.725666622577,0.996733307501
0.1,0.1,1.0,0.748591242788,0.250362487928,7.21400627851e-21,0.00104626928464,2.30022783764e-22,0.212695929769,0.488779628603,0.800999006952,0.883874402024
0.1,0.2,0.0,4.93835457549e-08,3.31385746516e-08,0.328568198028,0.67143171945,8.57337439758e-34,0.231648489051,0.235118155145,0.238800540415,52.7043986543
0.1,0.2,0.1,2.33056873807e-08,6.03379146665e-10,0.119324697504,0.880675278587,1.6320124071e-18,0.231345245771,0.234850763036,0.239069086572,62.1105847819
0.1,0.2,0.2,2.35115410267e-10,6.44896911659e-13,2.26443187681e-09,0.99999995878,3.87197713973e-08,0.231230516789,0.234744961002,0.239226416839,67.096532445
0.1,0.2,0.3,0.969966001186,6.20667383233e-28,5.82912717494e-15,0.0300339988136,2.69223312061e-17,0.210490903633,0.269790994099,0.302850410307,2.87400137045
0.1,0.2,0.4,0.98061809557,2.14317010556e-20,2.05151807287e-18,0.0193819044299,1.54604578678e-13,0.173429783955,0.315581054112,0.368917503349,2.16688839075
0.1,0.2,0.5,0.882040035863,0.104923941132,4.72037929743e-30,0.0130360230052,4.94716570459e-18,0.165621594819,0.346237897367,0.447674899934,1.71792873403
0.1,0.2,0.6,0.827350635345,0.163597794649,2.09391416943e-14,0.00905157000567,1.61757897875e-17,0.166298083566,0.376838381305,0.528540809347,1.43800531334
0.1,0.2,0.7,0.799088564968,0.19471985339,2.11022420703e-20,0.00619158164128,3.03376773148e-17,0.167558199187,0.409885947669,0.607802177195,1.2399911556
0.1,0.2,0.8,0.782631320051,0.213448255808,1.73828871121e-39,0.00392042414067,3.71292294902e-13,0.169081126533,0.44481495528,0.685877665236,1.08432329145
0.1,0.2,0.9,0.772365802188,0.225616817316,7.10584058542e-23,0.00201738049566,2.74629971202e-35,0.170641626947,0.481186606902,0.762987304293,0.954813224393
0.1,0.2,1.0,0.765732666232,0.233898183625,5.31491362488e-37,0.000369150142474,1.627362717e-21,0.171971288962,0.518705760989,0.839259142867,0.843237133261
0.1,0.3,0.0,5.30857322338e-10,1.08396759302e-10,0.543871195857,0.456128803504,5.6967221493e-30,0.2322670181,0.235636713891,0.238507974336,42.3330039617
0.1,0.3,0.1,4.81963685838e-07,4.11942274881e-13,0.397952114255,0.602047403781,2.49480785016e-33,0.231797151428,0.235245261382,0.238709480423,49.4286089489
0.1,0.3,0.2,0.00171397732163,1.0041546036e-11,0.00201600929082,0.996270013378,1.12435204262e-16,0.231232456147,0.234747307606,0.239225130888,66.9031277532
0.1,0.3,0.3,0.973263002869,5.5397866276e-15,0.0106752963842,0.0160617007404,6.26154490464e-12,0.139050105476,0.35099269987,0.30325456082,2.19754341567
0.1,0.3,0.4,0.983455547892,3.10322975825e-29,0.000579027540368,0.0159654245674,3.52565740314e-31,0.136171642686,0.347828029664,0.402571779837,1.95375298283
0.1,0.3,0.5,0.915306681126,0.0727815875145,6.92697550774e-11,0.0119117312856,4.90092502739e-12,0.12375804481,0.372202209304,0.475550360385,1.65177099266
0.1,0.3,0.6,0.848631977006,0.143300395791,6.84987646588e-22,0.00806762720323,1.56010719295e-22,0.128747204809,0.401688746166,0.559937899278,1.37802577454
0.1,0.3,0.7,0.813884462857,0.180811136619,8.9820618287e-12,0.00530440051551,3.00340805004e-16,0.133222555804,0.43441619084,0.641661047985,1.18475008229
0.1,0.3,0.8,0.793544844197,0.203346517226,6.26452660227e-23,0.0031086385763,1.21768782109e-20,0.137308326904,0.469348570356,0.721537772477,1.03308564351
0.1,0.3,0.9,0.780788425764,0.217943859248,1.4475352562e-26,0.00126771498794,5.59795021157e-23,0.140916256801,0.505856936425,0.799986148623,0.907061222335
0.1,0.3,1.0,0.77471090952,0.22528909048,3.97634145708e-23,3.57177745772e-14,2.1897474742e-24,0.140791032692,0.535892125319,0.860872346526,0.820987687009
0.1,0.4,0.0,0.701906536744,1.69991496706e-14,0.28716163542,0.0109318278358,2.35291004082e-14,0.129868184771,0.440472688092,0.24043028155,7.84063721564
0.1,0.4,0.1,0.745652363896,8.3798211303e-13,0.242885030014,0.0114626060885,1.35268117856e-12,0.119885737078,0.427672125139,0.244027783724,6.98196660929
