Color,Wavelength,R,T,x,K,S
w,626.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,625.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,624.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,623.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,622.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,621.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,620.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,619.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,618.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,617.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,616.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,615.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,614.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,613.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,612.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,611.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,610.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,609.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,608.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,607.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,606.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,605.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,604.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,603.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,602.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,601.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,600.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,599.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,598.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,597.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,596.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,595.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,594.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,593.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,592.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,591.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,590.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,589.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,588.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,587.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,586.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,585.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,584.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,583.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,582.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,581.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,580.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,579.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,578.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,577.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,576.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,575.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,574.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,573.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,572.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,571.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,570.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,569.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,568.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,567.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,566.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,565.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,564.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,563.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,562.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,561.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,560.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,559.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,558.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,557.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,556.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,555.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,554.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,553.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,552.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,551.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,550.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,549.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,548.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,547.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,546.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,545.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,544.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,543.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,542.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,541.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,540.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,539.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,538.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,537.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,536.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,535.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,534.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,533.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,532.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,531.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,530.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,529.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,528.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,527.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,526.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,525.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,524.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,523.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,522.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,521.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,520.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,519.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,518.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,517.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,516.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,515.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,514.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,513.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,512.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,511.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,510.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,509.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,508.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,507.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,506.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,505.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,504.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,503.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,502.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,501.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,500.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,499.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,498.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,497.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,496.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,495.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,494.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,493.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,492.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,491.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,490.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,489.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,488.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,487.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,486.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,485.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,484.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,483.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,482.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,481.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,480.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,479.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,478.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,477.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,476.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,475.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,474.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,473.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,472.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,471.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,470.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,469.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,468.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,467.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,466.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,465.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,464.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,463.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,462.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,461.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,460.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,459.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,458.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,457.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,456.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,455.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,454.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,453.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,452.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,451.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,450.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,449.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,448.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,447.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,446.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,445.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,444.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,443.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,442.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,441.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,440.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,439.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,438.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,437.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,436.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,435.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,434.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,433.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,432.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,431.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,430.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,429.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,428.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,427.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,426.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,425.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,424.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,423.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,422.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,421.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,420.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,419.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,418.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,417.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,416.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,415.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,414.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,413.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,412.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,411.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,410.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,409.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,408.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,407.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,406.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,405.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,404.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
w,403.0,0.9,0.001,0.3,0.9204807023995438,165.70309674159301
