Color,Wavelength,R,T,x,K,S
y,669.0,0.08325350761,0.7163572693,3,0.07486276910714024,0.03808993945577549
y,668.0,0.08319378852999999,0.7162322235,3,0.07494028288578272,0.0380684513511668
y,667.0,0.08325551033,0.7169130707,3,0.07462810927502588,0.03806454321293374
y,666.0,0.08322340012,0.717039566,3,0.07458828287010232,0.0380438337148935
y,665.0,0.08317747116,0.7165455627,3,0.07481520526802239,0.03804613185785359
y,664.0,0.08330066681,0.7163634491,3,0.07484052267675602,0.03811129071076702
y,663.0,0.08324481964000001,0.7167295837000001,3,0.07470973494211612,0.03806832298498274
y,662.0,0.08321564674,0.7166062927,3,0.07477375180451913,0.03806077429477211
y,661.0,0.08327157974,0.7162389374,3,0.07490504383229368,0.03810384156992103
y,660.0,0.08334500313,0.716450119,3,0.07478558482032063,0.03812752927377691
y,659.0,0.08327787399,0.7163632202,3,0.07485011394140559,0.03810084063444827
y,658.0,0.08329551697,0.7161798095999999,3,0.07491995846062983,0.03811763283255863
y,657.0,0.08321496964,0.7164414214999999,3,0.07484340863257638,0.03806826777691416
y,656.0,0.08324502945000001,0.7158847809,3,0.07506521438520368,0.03810844080767085
y,655.0,0.08322057724000001,0.7162684631,3,0.0749138662042953,0.03807903160433217
y,654.0,0.08329703330999999,0.7160469055,3,0.07497527515868468,0.038124631665716384
y,653.0,0.08324341774,0.7160205078,3,0.07500873359386517,0.03810126602543269
y,652.0,0.08326582909000001,0.7156195068,3,0.07516827410001427,0.038130577700791285
y,651.0,0.08326208115,0.7156515503,3,0.07515633843930299,0.038127335453976376
y,650.0,0.08332677841000001,0.7156147766,3,0.07514485400092738,0.03815880145696498
y,649.0,0.08321045876,0.7156462097,3,0.0751801126470446,0.038103875339695524
y,648.0,0.08320963860000001,0.7157624054,3,0.07513150828001981,0.038097989233290205
y,647.0,0.08326726913,0.7151806641,3,0.0753525937164559,0.03815207471783103
y,646.0,0.08322092056000001,0.7152270507999999,3,0.07535237730127099,0.03812856935578701
y,645.0,0.08316649437000001,0.7155428314,3,0.07524200074538658,0.03808857995500385
y,644.0,0.08321187973000001,0.714947052,3,0.07547419187925868,0.03813770797635457
y,643.0,0.08318045615999999,0.714940033,3,0.07549026568387816,0.03812359376714703
y,642.0,0.08321143149999999,0.7150531769,3,0.07542963324101147,0.038132462374390316
y,641.0,0.08316344261,0.7152696991,3,0.07535837961251324,0.03810012932002159
y,640.0,0.08328742981,0.7145584106,3,0.07560656693494233,0.03819092541910913
y,639.0,0.08313394547,0.7148032379,3,0.07556736944391909,0.03810870136270027
y,638.0,0.08324046135,0.7147917938,3,0.07552773521522087,0.03815822617152346
y,637.0,0.08320697784,0.7148303223000001,3,0.07552546210605034,0.038140998386455564
y,636.0,0.08322964667999999,0.7148583221,3,0.0755041927894431,0.0381500919014272
y,635.0,0.08325963974,0.7148069762999999,3,0.0755133276846916,0.038166323777552295
y,634.0,0.08320106506,0.7148271179,3,0.07552928142212671,0.03813843170578033
y,633.0,0.08324243546,0.7146618652,3,0.07558171114518511,0.038165309769564254
y,632.0,0.08325519562,0.7145109558,3,0.07564004423391146,0.03817835487158432
y,631.0,0.08328811646,0.7146324921,3,0.07557503123262423,0.03818771708439045
y,630.0,0.08324440956,0.7143757628999999,3,0.0757015891964475,0.03817982315087154
y,629.0,0.08320606232,0.7139729309,3,0.07588763721106455,0.03818134146315397
y,628.0,0.08329202651999999,0.7146060181,3,0.07558456584263996,0.038190774926569686
y,627.0,0.08321978569,0.7141940308,3,0.07578856817940789,0.038177137754572155
y,626.0,0.08327910423000001,0.7143550873,3,0.07569582521259094,0.038196769978023765
y,625.0,0.08331331253,0.7138105774,3,0.07591137452946196,0.038238449093808
y,624.0,0.08331257819999999,0.7140844727,3,0.07579605108550251,0.038225059420802364
y,623.0,0.08322275162000001,0.7138811493,3,0.07591941680685343,0.03819339296135159
y,622.0,0.08328482628,0.7139231873,3,0.07587573056558986,0.03821996819254486
y,621.0,0.08326939583,0.7136617278999999,3,0.07599258618749273,0.038225321279870064
y,620.0,0.08341195107,0.7134883118,3,0.07600624898231609,0.03829924959311511
y,619.0,0.08326001167,0.7135941315,3,0.07602505931813386,0.038224221043150465
y,618.0,0.08333399773,0.7139874267999999,3,0.07582806796899796,0.03823954283978228
y,617.0,0.0832774353,0.7135457611,3,0.0760382081830325,0.038234551238064136
y,616.0,0.08333603859,0.7133474731,3,0.07609747720435663,0.038271004049839186
y,615.0,0.08334788322,0.7132193755999999,3,0.0761466495479405,0.03828257610576587
y,614.0,0.08335687637,0.7130615234,3,0.07620959748007543,0.038294258775866515
y,613.0,0.0833488369,0.7131584167,3,0.07617201057014096,0.03828592630687726
y,612.0,0.08337540627,0.7128987885,3,0.0762706329726229,0.038310574955700304
y,611.0,0.08328197479,0.7123800659,3,0.07652909315660948,0.03829228572349642
y,610.0,0.08333868026999999,0.7124417114,3,0.07647928047394502,0.0383154929346823
y,609.0,0.08338225365,0.7121616364000001,3,0.07657953193970486,0.038348993975816904
y,608.0,0.08333206177,0.7115027618,3,0.07687947811021145,0.038357382750528204
y,607.0,0.08331531525000001,0.7116127777,3,0.07683990229501991,0.03834438048041789
y,606.0,0.08333582878,0.7113358307,3,0.07694860798415681,0.038367122088325885
y,605.0,0.08334426880000001,0.7112182617,3,0.0769948793722538,0.03837665673108621
y,604.0,0.08337600708,0.711076889,3,0.07704147763352208,0.038398099645490624
y,603.0,0.08325453758,0.7106401062000001,3,0.07727756940369589,0.03836291713879412
y,602.0,0.08328489304,0.7100813293,3,0.07750186969762658,0.03840377175919907
y,601.0,0.08327404022,0.7101905823,3,0.0774600655270239,0.0383935052279787
y,600.0,0.08326645851,0.709945755,3,0.07756714638836976,0.03840175567271323
y,599.0,0.08322134972,0.7098475647,3,0.07762776633848097,0.038385600355718676
y,598.0,0.08329011917000001,0.7096673584,3,0.07767539565374931,0.03842608289477308
y,597.0,0.08320472716999999,0.7098405457,3,0.07763772606321635,0.03837824591955779
y,596.0,0.08321082114999999,0.7092444611000001,3,0.07788832528516261,0.03840970385150144
y,595.0,0.08323590279,0.7094339752000001,3,0.07779727937496843,0.038412206458874706
y,594.0,0.08325764656000001,0.7099069977000001,3,0.07758729688646328,0.0383995403478481
y,593.0,0.08307866096,0.7094491576999999,3,0.07785689356391609,0.038338683435414696
y,592.0,0.08310439110000001,0.709249115,3,0.07793107388220974,0.0383601972279603
y,591.0,0.08311822891000001,0.7094798279,3,0.07782724008533966,0.03835552871112384
y,590.0,0.08314639091,0.7090518188,3,0.07799726572249152,0.038389124788192584
y,589.0,0.08323925972,0.7087527466,3,0.0780853516592619,0.038446532171640964
y,588.0,0.08324742317,0.7090554047000001,3,0.07795327599559486,0.03843574747179657
y,587.0,0.08326766967999999,0.7088371277000001,3,0.0780375366762455,0.03845563258585918
y,586.0,0.08317590713999999,0.7085477448,3,0.07819916139108507,0.03842704179950234
y,585.0,0.08321702003,0.7083763885000001,3,0.07825475006532032,0.03845434849021963
y,584.0,0.08324825287,0.7083821106000001,3,0.07823917818018995,0.038468551251718004
y,583.0,0.08327939987,0.7081602478000001,3,0.07832045462658753,0.0384936870027303
y,582.0,0.08323769569,0.7083438873,3,0.07825987751661238,0.03846549897475959
y,581.0,0.08323486328,0.7076666260000001,3,0.07854928586034678,0.03849684112913809
y,580.0,0.0833808136,0.7078261566,3,0.07841994251632181,0.03855684983066922
y,579.0,0.08329932212999999,0.7074291992,3,0.07862324289118336,0.03853821693576246
y,578.0,0.08333130836000001,0.7066589355,3,0.07893795261306259,0.03859032212673331
y,577.0,0.08326357841,0.7068668365,3,0.07887788159497951,0.03854880215106687
y,576.0,0.08336123466,0.7066386414,3,0.07893399023994604,0.03860520798261216
y,575.0,0.08330533027999999,0.7063665771,3,0.07907355694365563,0.03859240727895464
y,574.0,0.08336649895,0.7060410308999999,3,0.07918661917076987,0.038636617793684436
y,573.0,0.0833955574,0.7057723999,3,0.0792889817808402,0.03866316447343194
y,572.0,0.08331379889999999,0.705952301,3,0.07924670590198656,0.03861641654358985
y,571.0,0.08320732117,0.7054316710999999,3,0.07951388158644516,0.03859212597349238
y,570.0,0.08337223053000001,0.7049380492999999,3,0.0796550955203318,0.03869284192316296
y,569.0,0.0833220005,0.7046894073,3,0.07978256553588725,0.03868153969517134
y,568.0,0.08336817741000001,0.7046891785,3,0.07976315421952127,0.0387030567027491
y,567.0,0.08320509911,0.7042814636,3,0.08000639187816307,0.038646908007948004
y,566.0,0.08321450233,0.704030838,3,0.08010962781027038,0.038663471358549244
y,565.0,0.08321178436,0.7041069031,3,0.0800782345722158,0.038658506722646174
y,564.0,0.08317088127,0.7033332062,3,0.08042671016457328,0.038677064940394294
y,563.0,0.08328314781,0.7026184845,3,0.08068539471866894,0.03876429643309734
y,562.0,0.08318165778999999,0.7033172607,3,0.08042897782311868,0.03868286848594284
y,561.0,0.08315705299,0.702490387,3,0.08079372905508739,0.03871166123192394
y,560.0,0.08315396309,0.7024134827,3,0.08082801393338764,0.03871396722420698
y,559.0,0.08314349174,0.701907959,3,0.08104930166083951,0.03873373269967497
y,558.0,0.08309004784000001,0.7015053558,3,0.08124478187837898,0.03872839846409078
y,557.0,0.08310743332,0.7017638397,3,0.08112644283093985,0.038723911731444974
y,556.0,0.08296290398,0.7003302001999999,3,0.08180378021151156,0.0387262928957896
y,555.0,0.0828657341,0.700001890778,3,0.081986331442327,0.03869681857361736
y,554.0,0.08295608521,0.7000671387,3,0.08191984602477177,0.038735955602834014
y,553.0,0.08297283173,0.6997138977,3,0.08206475143123548,0.03876107813876539
y,552.0,0.08287775993,0.6988779449,3,0.08246528001352146,0.0387574175181006
y,551.0,0.08291307449,0.6987481689,3,0.08250618332138984,0.038780342773237074
y,550.0,0.08275162697,0.6980074310000001,3,0.08289445795950075,0.03874084268228926
y,549.0,0.08278898239,0.6975914764,3,0.08305809770306456,0.03877877883707576
y,548.0,0.08273537636,0.6964390564,3,0.08357900284483888,0.03881014665068377
y,547.0,0.0827828598,0.6960856628000001,3,0.08371159999042639,0.03884987340117908
y,546.0,0.08264615059000001,0.6956951141000001,3,0.08393907107826784,0.03880470473083948
y,545.0,0.08260832787,0.6945741271999999,3,0.08444101717557109,0.03884204394418216
y,544.0,0.08253324509,0.6943000793,3,0.08459204321982002,0.03882011994701857
y,543.0,0.0824557209,0.6938132477000001,3,0.0848365634452073,0.038807504786823745
y,542.0,0.0824213028,0.6930384827,3,0.08518791696648209,0.03882942944295881
y,541.0,0.08230434418,0.6916919708,3,0.0858240301601357,0.03884055977208493
y,540.0,0.08220049857999999,0.6907702636999999,3,0.08627041734246237,0.03883690869544648
y,539.0,0.08215536118,0.6893217468,3,0.0869222849356834,0.0388871832921608
y,538.0,0.08204586029,0.6875959777999999,3,0.08772473712644115,0.03892075650729022
y,537.0,0.08182498932,0.686561203,3,0.08827401123865802,0.038866972673170117
y,536.0,0.08170000076,0.6848276520000001,3,0.08908997150385,0.03889352640980934
y,535.0,0.08154778481,0.6830516052,3,0.08993858734236074,0.03890923237352227
y,534.0,0.08125720024,0.6811229706,3,0.09091725930655269,0.038866189122081535
y,533.0,0.08100970267999999,0.6789051818999999,3,0.09200840493151699,0.03885804364640126
y,532.0,0.08075968742,0.6763839722,3,0.0932395519388861,0.038863751368817014
y,531.0,0.08056745529,0.6733621216,3,0.09467403313069016,0.038922552418877064
y,530.0,0.08023369789,0.6700261688000001,3,0.09631886627117965,0.03892865433188797
y,529.0,0.07988628864,0.6667137909,3,0.0979674960730189,0.03892674192609625
y,528.0,0.0795360899,0.6625872803,3,0.09999619494105766,0.03896464846566033
y,527.0,0.07903015614,0.6575649261,3,0.1025185002482589,0.03897149340604323
y,526.0,0.07845192909,0.6521457672,3,0.10527693409852676,0.038962364249931956
y,525.0,0.07788463593,0.6456855774,3,0.10854032695374788,0.03901190479998669
y,524.0,0.07731413841,0.6390712738,3,0.11191124569441036,0.039067946298772596
y,523.0,0.07648221969999999,0.6307638167999999,3,0.1162493513246554,0.03907945775876609
y,522.0,0.07553867817,0.6220285796999999,3,0.12090678224514832,0.03905477536883656
y,521.0,0.07465130806,0.6110128021,3,0.12673132740198634,0.03917996262158552
y,520.0,0.07356801510000001,0.5991117477,3,0.13320501862718642,0.03925022066929385
y,519.0,0.07238774776,0.5866845322,3,0.14013008750760114,0.0392964337630133
y,518.0,0.07112155914,0.5710280991,3,0.14895747006542595,0.03947552520855141
y,517.0,0.06976162434,0.5538164902,3,0.158930748761063,0.039694440642731074
y,516.0,0.06801214218,0.5341421509,3,0.17082532729648303,0.03983653462744112
y,515.0,0.06627409935,0.5129782104,3,0.18404531360727228,0.04007717836288956
y,514.0,0.06456965446,0.488727951,3,0.19971921896314412,0.040541682881052025
y,513.0,0.06272795677000001,0.462803688,3,0.2173713220045337,0.041052026809902185
y,512.0,0.06080568314,0.43331954959999996,3,0.23858125053503193,0.041787916664845985
y,511.0,0.05866652012,0.4021075821,3,0.2627321325746744,0.04255436892764769
y,510.0,0.0567406559,0.3680759811,3,0.29100346977127567,0.0437826897437906
y,509.0,0.05483701706,0.3327494049,3,0.3231649269752642,0.04528789635386403
y,508.0,0.053142485620000006,0.2959666634,3,0.3602302615555354,0.04732974801922947
y,507.0,0.051489510540000005,0.2578138161,3,0.40374357710047504,0.04990027545875723
y,506.0,0.050116672519999995,0.2201291084,3,0.4532289617421151,0.05320626652610445
y,505.0,0.04890136242,0.1832031822,3,0.5104758932093707,0.05731858574019325
y,504.0,0.04798638821,0.1487312603,3,0.5750640441329841,0.06241793213054487
y,503.0,0.04720018864,0.11725897789999999,3,0.6485078737692221,0.06847210283140617
y,502.0,0.04681902409,0.08933186531000001,3,0.7318877992237887,0.07609875583227262
y,501.0,0.04644989014,0.065177145,3,0.8284213667266408,0.08503793776410837
y,500.0,0.04625190735,0.045804243089999995,3,0.9360861255295678,0.09541374044061544
y,499.0,0.04616124153,0.03019987822,3,1.0629457562547378,0.1079702786491337
y,498.0,0.04603309631,0.01866849661,3,1.209495565935205,0.12240642017479234
y,497.0,0.046019086839999994,0.01049188614,3,1.3847325919536695,0.1400577254276879
y,496.0,0.04594877243,0.0050022769,3,1.6101501455075158,0.16256941184813573
y,495.0,0.046098976140000004,0.0015708409300000002,3,1.9617301881115718,0.19877195014612956
y,494.0,0.04611372948,-0.00047667224,3,11.331576332278178,1.1485697550080234
y,493.0,0.0460448885,-0.00155992463,3,12.128360651130665,1.2273195305290379
y,492.0,0.046132397650000004,-0.00213752732,3,13.827354855267433,1.4021643923441514
y,491.0,0.04607274532,-0.00242404521,3,14.54041424002661,1.4723814991644817
y,490.0,0.04616357803,-0.0025768733,3,20.24053828736513,2.0540154962041712
y,489.0,0.046114172939999996,-0.0025931537199999997,3,18.25523937400572,1.8503724519028908
y,488.0,0.04616887569,-0.00261323154,3,20.56453240164336,2.0871571817979033
y,487.0,0.046114420889999994,-0.00262565106,3,10.41687390917702,1.0558727840491229
y,486.0,0.046027789119999996,-0.0026164332,3,18.432437896321446,1.8644959153541865
y,485.0,0.04622010708,-0.00263555139,3,10.461340021835344,1.0630457016275006
y,484.0,0.04613354683,-0.00260131538,3,20.454621571573625,2.074259760588223
y,483.0,0.046160178180000004,-0.0026345592699999996,3,10.454883854242777,1.0608788348763616
y,482.0,0.046170916560000004,-0.00261516303,3,18.433597544691477,1.8709727691038245
y,481.0,0.04617032528,-0.00264074087,3,10.480521126669,1.0637367127279498
y,480.0,0.046189575200000006,-0.00266528577,3,10.857632655329963,1.102516196882721
y,479.0,0.046315736770000004,-0.00262470484,3,10.691048014883007,1.0888539224075453
y,478.0,0.04628528118,-0.00263065249,3,10.443998670255924,1.0629252881165456
y,477.0,0.046245450970000004,-0.00264433414,3,10.77081509858695,1.0951518478667028
y,476.0,0.046299514769999994,-0.0026553905,3,10.54603021606618,1.0736715350073207
y,475.0,0.046310296060000006,-0.0026501742,3,10.5249657113137,1.0718007453940093
y,474.0,0.04630178452,-0.00264830232,3,10.790039938192043,1.0985727884272185
y,473.0,0.046296334269999996,-0.00265729249,3,10.828087362048068,1.1023041639105648
y,472.0,0.04639907359999999,-0.0026363343,3,10.471805920817154,1.0686304900329646
y,471.0,0.04624294758,-0.0026605624,3,10.56504774236436,1.0741661037737713
y,470.0,0.04625540257,-0.0026621154,3,10.572000577264774,1.0751905958364967
y,469.0,0.04634895325,-0.00264445752,3,10.503050766428876,1.0705486574121839
y,468.0,0.04629164696,-0.0026549595599999996,3,10.54392253405724,1.0732568319158529
y,467.0,0.04648260593,-0.00263953209,3,10.48834065853694,1.072432602603719
y,466.0,0.04634634018,-0.00265293747,3,10.811672327018238,1.1019374828273398
y,465.0,0.04646785259,-0.00264073104,3,10.765004944145769,1.100338106108995
y,464.0,0.04643027306,-0.00265586704,3,10.55348045165244,1.0777599312207082
y,463.0,0.04650525093,-0.00262079537,3,10.412759773841229,1.0652737500245386
y,462.0,0.046493854519999996,-0.00265297502,3,10.544192365618809,1.0784297887014418
