Color,Wavelength,R,T,x,K,S
e,800.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,799.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,798.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,797.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,796.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,795.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,794.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,793.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,792.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,791.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,790.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,789.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,788.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,787.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,786.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,785.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,784.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,783.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,782.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,781.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,780.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,779.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,778.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,777.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,776.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,775.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,774.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,773.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,772.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,771.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,770.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,769.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,768.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,767.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,766.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,765.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,764.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,763.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,762.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,761.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,760.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,759.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,758.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,757.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,756.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,755.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,754.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,753.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,752.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,751.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,750.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,749.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,748.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,747.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,746.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,745.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,744.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,743.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,742.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,741.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,740.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,739.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,738.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,737.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,736.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,735.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,734.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,733.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,732.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,731.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,730.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,729.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,728.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,727.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,726.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,725.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,724.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,723.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,722.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,721.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,720.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
e,719.0,0.0001,0.99,0.3,0.03316444173377219,0.0003366946690225508
