Color,Wavelength,R,T,x,K,S
c,768.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,767.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,766.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,765.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,764.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,763.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,762.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,761.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,760.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,759.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,758.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,757.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,756.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,755.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,754.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,753.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,752.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,751.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,750.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,749.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,748.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,747.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,746.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,745.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,744.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,743.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,742.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,741.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,740.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,739.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,738.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,737.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
c,736.0,0.02,0.02,3,1.2527218635515003,0.05219674431464263
