Color,Wavelength,R,T,x,K,S,error
W,800,0.649613780814,0.3150991821,1.0,0.03636161896973823,2.0117532421631164,2.220446049250313e-16
W,799,0.6511478421251999,0.3146977043,1.0,0.035161885563808476,2.020509294577058,2.275957200481571e-15
W,798,0.64947457467,0.3135415649,1.0,0.03816783267534658,2.0186708666386184,5.551115123125783e-17
W,797,0.6527817526356,0.3125042915,1.0,0.0357590364354718,2.0385359785149153,1.1379786002407855e-14
W,796,0.6529861339435,0.3118669891,1.0,0.03621950873138485,2.042597898064745,1.071365218763276e-14
W,795,0.654224797802,0.31224611280000003,1.0,0.03450449044351528,2.0463074951830658,1.304512053934559e-14
W,794,0.6546180972576,0.3102535248,1.0,0.03620320907537725,2.057996169123942,3.3306690738754696e-16
W,793,0.6554298324515,0.3095004654,1.0,0.03614250396474498,2.0654643820553615,0.0
W,792,0.655378363788,0.309685173,1.0,0.03600074437515167,2.0643018368872306,5.551115123125783e-17
W,791,0.6555576818769999,0.308103981,1.0,0.037493324915737695,2.0730915495048197,3.9968028886505635e-15
W,790,0.6571401555222001,0.30735986709999996,1.0,0.036603863147678425,2.0841391771222244,1.5487611193520934e-14
W,789,0.6585062614095,0.3068573189,1.0,0.03568826522169505,2.093013961557761,1.7819079545233762e-14
W,788,0.6593438037539999,0.30649978640000003,1.0,0.03518000964654615,2.098730590231177,2.020605904817785e-14
W,787,0.659044477819,0.30501895900000003,1.0,0.03707298927139405,2.1049918760225403,1.6653345369377348e-16
W,786,0.6609088153739999,0.3042939377,1.0,0.03586426192299056,2.1174713304131676,1.1102230246251565e-16
W,785,0.661405738473,0.3037340355,1.0,0.03593229816834242,2.122734584416631,3.3306690738754696e-16
W,784,0.6614826377445,0.3031605721,1.0,0.03646088979600656,2.1261102046772664,0.0
W,783,0.662881097409,0.3023939133,1.0,0.03579160091848526,2.136758214656959,2.7755575615628914e-16
W,782,0.6643053735336,0.3012213135,1.0,0.03552698857075128,2.1497651450299498,2.220446049250313e-16
