Color,Wavelength,R,T,x,K,S,error,,,,
K8,751,0.00896412467934,0.267433853,2,4.850902723,0.078574391,1.0755285551056204e-15,,,,
K8,750,0.008949350806905,0.266756382,2,4.860227481,0.078245221,1.124100812432971e-15,,,,
K8,749,0.008926524676286,0.266195946,2,4.869241884,0.078163151,6.990935608186533e-16,,,,
K8,748,0.008921288692554999,0.265478497,2,4.881574912,0.078436863,7.45931094670027e-17,,,,
K8,747,0.008881245617916,0.264874497,2,4.889358737,0.078044083,3.469446951953614e-18,,,,
K8,746,0.008981497368395,0.263878079,2,4.90404222,0.07944331,5.724587470723463e-17,,,,
K8,745,0.008957721343905,0.263278446,2,4.912062553,0.079018238,9.540979117872439e-17,,,,
K8,744,0.008993021830525,0.262623692,2,4.922471665,0.079742199,7.112366251504909e-17,,,,
K8,743,0.00902233539132,0.2618503,2,4.934647894,0.079943431,1.214306433183765e-16,,,,
K8,742,0.00892501907989,0.261095352,2,4.944495675,0.079253029,1.9532986339498848e-15,,,,
K8,741,0.00881276172719,0.260273933,2,4.961345575,0.077997799,2.0816681711721685e-15,,,,
K8,740,0.00885528753964,0.259628525,2,4.969457055,0.078616164,2.014013955609073e-15,,,,
K8,739,0.008872019717345,0.259086514,2,4.976760151,0.078722631,1.0980799602933189e-15,,,,
K8,738,0.008892433055755,0.257994614,2,4.994234844,0.079236446,1.960237527853792e-16,,,,
K8,737,0.0088833769349,0.257260685,2,5.007003942,0.079194159,7.945033519973776e-16,,,,
K8,736,0.00885607908732,0.256317234,2,5.022826737,0.079087094,1.366962099069724e-15,,,,
K8,735,0.00891389067157,0.255927563,2,5.027438365,0.079850528,1.403391292065237e-15,,,,
K8,734,0.008866006618920001,0.254906349,2,5.044953642,0.079427539,1.734723475976807e-15,,,,
K8,733,0.008823180697002,0.25360977170000004,2,5.064805457,0.079253766,8.500145032286355e-17,,,,
K8,732,0.00884448187347,0.252747498,2,5.074798195,0.079643448,1.734723475976807e-18,,,,
K8,731,0.008797647285191999,0.252581234,2,5.081017663,0.079071866,1.1275702593849246e-16,,,,
K8,730,0.00878590057187,0.251545277,2,5.094112603,0.079266479,1.214306433183765e-16,,,,
K8,729,0.008809407140856,0.250658722,2,5.111593148,0.079550617,3.8163916471489756e-17,,,,
K8,728,0.008774015371476,0.24988292690000002,2,5.124632177,0.079375658,1.5265566588595902e-16,,,,
K8,727,0.008779552984295001,0.249257965,2,5.133626255,0.079461308,7.28583859910259e-17,,,,
K8,726,0.00875097015759,0.24809425350000003,2,5.150649953,0.07945429,2.949029909160572e-17,,,,
K8,725,0.008715094396795,0.247269249,2,5.165295097,0.079132092,3.2959746043559335e-17,,,,
K8,724,0.00872269276106,0.246483154,2,5.173987964,0.07939973,1.0234868508263162e-16,,,,
K8,723,0.00873298898325,0.24585319519999999,2,5.187296977,0.079619079,8.673617379884035e-17,,,,
K8,722,0.00870972240274,0.24491065979999999,2,5.202034157,0.079394839,2.3245294578089215e-16,,,,
K8,721,0.008731308234225,0.243901348,2,5.221767756,0.079882947,3.157196726277789e-16,,,,
K8,720,0.008665812966175001,0.243082352,2,5.232151252,0.079278933,3.5561831257524545e-16,,,,
K8,719,0.00873427443264,0.24220808030000002,2,5.245905462,0.080259589,3.972516759986888e-16,,,,
K8,718,0.008610304980088001,0.240934467,2,5.266264796,0.079173661,6.574601973952099e-16,,,,
K8,717,0.008612232285454,0.24003997800000001,2,5.282734773,0.079419516,8.656270145124267e-16,,,,
K8,716,0.008548789733620001,0.238735714,2,5.30411574,0.078861705,1.1848161340921592e-15,,,,
K8,715,0.008492770155828,0.237888718,2,5.320480467,0.078437713,1.078998002057574e-15,,,,
K8,714,0.00852653266101,0.236425285,2,5.344013403,0.078990464,2.787700625894729e-15,,,,
K8,713,0.008506900280385,0.235103359,2,5.362727498,0.078956358,9.141992718397773e-16,,,,
K8,712,0.00848024847804,0.233733597,2,5.388869817,0.078874678,1.3704315460216776e-16,,,,
K8,711,0.008420884280628,0.232153416,2,5.415938622,0.078596234,1.231653667943533e-16,,,,
